subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,0.01165801410298504,0.01398446608609935,0.00960607854355954,0.011617483595682878
1016,1.7526749579781173,2.1852207580088274,2.0888183771137014,2.5849707770088566
1018,0.3421604807784294,0.3724925293451242,0.38848593180635593,0.4124408368890961
1026,0.5453551133805336,0.4676879676196253,0.4934464579070147,0.4124408368890961
1030,0.4475378928660672,0.4421164174230717,0.43386676056430434,0.4124408368890961
1033,0.24904047428303738,0.13642987555666047,0.28847148355158414,0.15383305245795836
1037,0.005228772056274922,0.011959927658693144,0.005177459093354974,0.011617483595682878
1042,0.3911241665861021,0.4124408368890961,0.37432728774471474,0.4124408368890961
1045,0.20064265861241573,0.35087091321438874,0.26384045808673395,0.4124408368890961
1046,0.7699475480950729,0.7962517920407549,0.38334850163347983,0.4124408368890961
1047,0.3159104737966927,0.5995384183521458,0.15921447426357938,0.4124408368890961
1066,0.3006869750896009,0.3867576819417524,0.2900315852716543,0.3694019147334074
1071,0.10521190094888484,0.12466748494559599,0.13934273365887673,0.15383305245795836
1072,0.0354580665928338,0.02022526802682062,0.038861123943869355,0.02022526802682062
1074,0.0010841287602537085,0.012310076223473092,9.29635056965669e-05,0.011617483595682878
1075,7.243871386629285,6.884033683206659,7.17443519357341,6.800539639284304
1079,0.016003320416393296,0.03825229972114038,0.008695829266901984,0.02022526802682062
1085,0.0017287568411667707,0.005360629246482728,0.01163252163741544,0.02022526802682062
1091,0.2713632938201819,0.3290150884416986,0.3248233218836767,0.4124408368890961
1094,0.3616089790325123,0.3852409950441168,0.38334850163347983,0.4124408368890961
1101,0.03698268971532608,0.07012151369710602,0.05489940315432992,0.12800969916454513
1107,0.4955298924499185,0.38368299160314523,0.45082352237539663,0.3694019147334074
1120,0.10508755298562017,0.12595061934692833,0.009484108940945079,0.02022526802682062
1134,0.019101124786182755,0.04756334894832053,7.875242947468031e-05,0.011617483595682878
1139,0.2369916605006835,0.20926928539352482,0.43097619436189866,0.4124408368890961
1141,1.918172131537192,2.3114908827632576,1.502817481390644,1.8435785614399942
1150,0.4503275364793581,0.4124408368890961,0.4668898507677562,0.4124408368890961
1158,0.45272795901224194,0.45951759574926265,0.37542084846686946,0.4124408368890961
1162,0.6861220249648339,0.7760919379228864,0.6218044883233976,0.7357941303022697
1168,0.19894722855919428,0.3456180060068283,0.17966820858211593,0.3694019147334074
1172,0.5461054490745466,0.39364345493983377,0.5820023578906522,0.4124408368890961
1178,0.0009587852540845079,0.004470997408525366,0.0021210221579672723,0.011617483595682878
1181,0.03083083206145104,0.011195321814157578,0.0322138481066156,0.011617483595682878
1197,0.44160005472166686,0.5534827241634279,0.3491453981007662,0.4124408368890961
1202,1.565996958305954,1.307693102397172,1.4948701953424244,1.2271863458711318
1210,0.2215463370825924,0.20209912088462587,0.1830893404622066,0.15383305245795836
1221,0.3269895407340758,0.4063316725747931,0.34663015913227424,0.4124408368890961
1223,0.2696863562238872,0.2811463030610778,0.39932254738065986,0.4124408368890961
1230,5.832464493958655,6.452784445076321,5.9841050545856795,6.800539639284304
1244,0.0012464439100903345,0.01112133444806572,0.0038296910925212165,0.02022526802682062
1252,0.0007525484933555471,0.007139911888553607,0.0020911185111045947,0.011617483595682878
1279,1.548131771114523,1.7714385263905768,1.5902043261437495,1.8435785614399942
1296,0.003900400712671106,0.0009213543280378581,0.0013655272908594171,0.02022526802682062
1298,0.2969753143445057,0.43277061692117336,0.2522585720576542,0.4124408368890961
1314,2.3770591393254055,2.5849707770088566,2.329106130523524,2.5849707770088566
1318,0.4250836710043524,0.5047205957918073,0.3450635346284479,0.4124408368890961
