subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,0.11332660118511638,0.15619981014799225,0.0956510785416965,0.13250364984771848
1016,0.507513958312912,0.5765812173758704,0.6954102870690994,0.7849773801454419
1018,0.5371111285518525,0.6752620931000579,0.575431498811668,0.7465141577286291
1026,1.0087935412952738,0.8118965138375762,0.8391358827285446,0.7465141577286291
1030,1.0574391378888852,0.8797553126702817,0.9372141414992231,0.7465141577286291
1033,0.461350877816165,0.40344170383532785,0.4405271320124487,0.3770089037881738
1037,0.1769147085258391,0.1559530208218889,0.15117017794852536,0.13250364984771848
1042,0.014283246797116135,0.018493141966807878,0.006823563558094434,0.018493141966807878
1045,0.5427299740071764,0.770503626199164,0.5708271884737528,0.7465141577286291
1046,0.8922844599871504,1.026468879629871,0.6619837012018719,0.7465141577286291
1047,2.7414985589746372,2.2492279547014222,3.04317186911972,2.676461618324076
1066,0.6988491898493882,0.8190952620924534,0.6921060233515105,0.7849773801454419
1071,0.030278808617415488,0.014424869916931033,0.0349884351042377,0.018493141966807878
1072,0.7634127404709392,0.7465141577286291,0.842854181924085,0.7465141577286291
1074,0.12401836276926784,0.14812067344920138,0.0802324457360617,0.14898788802635257
1075,1.499274942972459,1.233872504609349,1.5461810493765265,1.2904721262049867
1079,0.16429311045762648,0.2103427482357058,0.09772511117826276,0.13250364984771848
1085,0.005808780438712063,0.010444137469402945,0.012020989887229503,0.012998395907263179
1091,0.013306653944694284,0.00144722120087467,3.8524742745603905e-05,0.012998395907263179
1094,0.6682348721050099,0.7408454785873575,0.6619837012018719,0.7465141577286291
1101,0.1636567239143266,0.25975038467573236,0.17116604209211445,0.13250364984771848
1107,0.04661457412619321,0.008808385796628487,0.03575096568429949,0.018493141966807878
1120,0.13718723138740438,0.211381569583719,0.06633631047921225,0.13250364984771848
1134,0.8002593208547135,0.7154270651540083,0.8403744024731099,0.7465141577286291
1139,0.015138000976170058,0.04535619561529059,0.1329803901032805,0.13250364984771848
1141,6.55452926098348,6.404573190542176,5.439469269638045,5.6929458565027105
1150,0.7010933806233209,0.7465141577286291,0.7418888367365181,0.7465141577286291
1158,0.8841094568404898,0.758947102903552,0.8403744024731099,0.7465141577286291
1162,3.0701274868905912,3.404028644807853,3.3559642184528964,3.5569563643836206
1168,0.0009752306421873712,0.011311399200295667,0.007041330740950026,0.018493141966807878
1172,0.779646691251319,0.6699754274063119,0.8434746976122129,0.7465141577286291
1178,1.1051429526936245,0.9290473855855774,0.79177917446643,0.7465141577286291
1181,0.3806635424970913,0.42566587359360125,0.37573877707442865,0.3770089037881738
1197,0.18675454322332763,0.19112264277739013,0.37397113046991737,0.4044826340858973
1202,0.16206286143210477,0.16560613769285756,0.1305275244472983,0.13250364984771848
1210,0.06900737406181,0.053814420855101075,0.01314800810320865,0.012998395907263179
1221,0.6090417325443765,0.8068015174153961,0.5733828553599464,0.7465141577286291
1223,0.15833233192517557,0.25225659428129316,0.25898928241655644,0.3770089037881738
1230,0.039522404831878646,0.0547078655145369,0.05174806180700021,0.14898788802635257
1244,0.0006045878392162998,0.001693047631838091,0.01268719843658862,0.012998395907263179
1252,0.0032908681416493144,0.0011954577092327127,0.00099628029883611,0.018493141966807878
1279,0.948099346463126,0.8574890717321906,0.9411435012335534,0.7465141577286291
1296,0.4624484985161563,0.42313863646716865,0.4766946766044567,0.4044826340858973
1298,0.3590137471512531,0.512948789928853,0.2579585971864805,0.3770089037881738
1314,6.731807959897368,6.948440602562255,6.676830661226789,6.948440602562255
1318,0.002859692037628961,0.02395726662216165,0.003316109320424787,0.012998395907263179
1319,0.2470979854113033,0.3115663008762527,0.2861169199687621,0.4044826340858973
1321,0.24250638395380428,0.19549087570048265,0.17196951304799735,0.13250364984771848
1323,0.5975413003813322,0.6732529375743806,0.6575924503270515,0.7465141577286291
1327,0.494309715370309,0.3749487843912354,0.4445147177076656,0.3770089037881738
1330,0.5610090954614185,0.3770089037881738,0.5936559147225736,0.3770089037881738
1332,1.8936027841511007e-05,0.012670923337339227,6.780089204229139e-05,0.012998395907263179
1335,0.0032712391539573915,0.014765403216314536,7.938624970408998e-05,0.012998395907263179
1338,0.003512283031307863,0.0002260344051521512,0.0009750646334514841,0.018493141966807878
1343,4.1801768283792775,4.243113469252722,4.565430348470415,4.562451110443165
1363,0.5242337069250975,0.7359681593746564,0.5713378651906842,0.7465141577286291
1365,0.025858870008149917,0.018493141966807878,0.0073277115976786225,0.018493141966807878
1368,0.13517053619163455,0.13250364984771848,0.132519848108705,0.13250364984771848
1380,0.3720068035785977,0.3245325540365153,0.5156650371980109,0.3770089037881738
1382,1.1393765772675887e-09,0.021327689466318977,3.444454006742494e-05,0.012998395907263179
1384,0.005833381218585817,0.0012122152043018016,3.8524742745603905e-05,0.012998395907263179
1403,0.06362880418707305,0.13547025744359903,0.06581519005538768,0.13250364984771848
