subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,0.16293836617738744,0.22175206056125776,0.20538314440883626,0.2174724461955784
1016,1.408179611133436,1.4844382474472462,1.4962344248146406,1.6477845079066584
1018,0.029547232197413953,0.06736701477060504,0.024718995612447302,0.046802740725732685
1026,0.15241055948094767,0.22104368418984385,0.10463093500504374,0.28479362431619554
1030,0.5349039863274073,0.27783576283291433,0.6258263198506817,0.2174724461955784
1033,0.001839597453620892,6.811984404173635e-05,0.007876305291798712,0.0011330352558869639
1037,0.45728246746450896,0.4493481211851876,0.41497537557924724,0.2174724461955784
1042,0.010286087657087984,0.08046332978604112,0.0034789026692112653,0.08046332978604125
1045,0.25991401815244775,0.2506383958278946,0.2886726955970792,0.2174724461955784
1046,0.20270709604414228,0.3491975719930593,0.12226534282557398,0.2174724461955784
1047,1.5594386239097253,1.839140248829828,1.8383640732672264,2.352114802436813
1066,0.6622070459881207,0.8368548247537285,0.7022658926124389,1.068454213376504
1071,0.044124379620095786,0.10510410782254334,0.03900334730945991,0.046802740725732685
1072,0.29394863203864635,0.21747244619557862,0.3197496937274615,0.2174724461955784
1074,1.2623990617379799,1.5486204613259944,1.2540104134137626,1.6477845079066584
1075,1.4369473177509775,1.38518305793576,1.6693731886421403,1.6477845079066584
1079,0.31140664955150243,0.3405500707747966,0.27830841618476887,0.2174724461955784
1085,0.01793962656630109,0.08561487481088972,0.006451214682841875,0.08046332978604125
1091,0.2853350392687594,0.12819429601306323,0.38587795378285056,0.28479362431619554
1094,0.26377346064727036,0.17450418393330377,0.28004724935363173,0.2174724461955784
1101,0.7526476870634968,0.8234824608788198,0.8037817027303171,1.068454213376504
1107,0.23544351607706737,0.29171406744719014,0.2412211870273847,0.2174724461955784
1120,0.18799943092552626,0.18220303412976785,0.3219538227162395,0.28479362431619554
1134,0.008294572990854765,0.013226822631856185,0.013113419157196144,0.0011330352558869639
1139,0.009240325285901877,0.026464022451917417,0.006451888716442874,0.08046332978604125
1141,1.1518242904491471,1.2892460477585603,0.9969183502464339,1.068454213376504
1150,0.30951826763475826,0.21747244619557862,0.3283856923039866,0.2174724461955784
1158,0.46734572958249454,0.21237606855453373,0.5626406045793929,0.2174724461955784
1162,2.0814414668546335,2.4165865587546507,1.834858259260846,2.352114802436813
1168,0.0027113606616437813,0.01860703964847284,7.567077208297307e-05,0.0011330352558869639
1172,0.3457819782944712,0.4214770672315639,0.2734587792093691,0.2174724461955784
1178,0.3494871297545422,0.2973761723005272,0.38293612585399867,0.2174724461955784
1181,0.2954170795571706,0.5840455219990621,0.31859253996447306,0.6141239188463498
1197,0.0443437022493365,0.06933591715288345,0.0188829595940664,0.0011330352558869639
1202,0.24696770688231942,0.38958744587579774,0.2726519714919326,0.6141239188463498
1210,0.3703058793225866,0.3595570726582902,0.3469178813913761,0.2174724461955784
1221,0.010644514308149004,0.00020214048126194537,0.0034755643696033184,0.0011330352558869639
1223,0.15714195277322807,0.07088928887814985,0.12336467174286778,0.08046332978604125
1230,0.7717688306876083,0.7693464440533938,0.7322305892753193,1.068454213376504
1244,0.3128327669332488,0.44081329846276196,0.30911842194607053,0.6141239188463498
1252,0.022876868559068512,0.019848171539387775,0.018256268170454892,0.0011330352558869639
1279,0.9774311355579778,1.0799007389372703,1.1813493771813932,1.6477845079066584
1296,1.3379152509490397,1.2805281516037077,1.29374611411073,1.6477845079066584
1298,0.38252986926169663,0.5583739999374879,0.30113463032441995,0.2174724461955784
1314,2.0211715160292347,2.352114802436812,1.9185874355664725,2.352114802436813
1318,0.4035342130279924,0.2639047089462941,0.39917388944822013,0.2174724461955784
1319,0.06632627588728816,0.16887177409425713,0.06456795171520598,0.28479362431619554
1321,0.04311929155276416,0.016181049248190207,0.033614771060326724,0.0011330352558869639
1323,0.36786625015935137,0.4272567250858745,0.3349481673909924,0.2174724461955784
1327,0.37239837911102247,0.2936122219784574,0.41155662779475755,0.2174724461955784
1330,0.40470207267765573,0.21747244619557862,0.46066997868853543,0.2174724461955784
1332,0.27651711500682713,0.18213304622078128,0.34143151121752835,0.28479362431619554
1335,0.7240559804068016,0.6862846540942705,0.5928024436502841,0.6141239188463498
1338,0.0024887200207028503,0.0245555574168625,0.007968173609957668,0.08046332978604125
1343,0.012886925977391288,4.2740839929993755e-05,0.03594977607948828,0.08046332978604125
1363,0.28061325710522766,0.3147597283628398,0.2518859066939041,0.2174724461955784
1365,0.24597201335471355,0.28479362431619526,0.22017676608695616,0.28479362431619554
1368,0.04252678052325927,0.08046332978604112,0.03751533432432069,0.08046332978604125
1380,0.02347806734574963,0.08518975641620413,0.007713673964161371,0.08046332978604125
1382,0.09006206228520433,0.07276848545373818,0.06156236159101334,0.08046332978604125
1384,0.2125942562543166,0.24365345778793596,0.24346974269886615,0.2174724461955784
1403,0.0005677898757815703,1.5020254110480455e-05,0.06404199059793975,0.046802740725732685
1405,0.2980898475705194,0.28063711196589314,0.25288426598191627,0.28479362431619554
1421,0.26041760555825194,0.7147749920309728,0.17162628816976472,0.2174724461955784
1442,0.08252081099973402,0.10012318044503783,0.16097347387855923,0.28479362431619554
1445,0.04930879477618441,0.04506499634578324,0.0384943703483874,0.08046332978604125
1446,0.19607347622489896,0.21747244619557862,0.2103609510532673,0.2174724461955784
1447,0.8314221431814502,0.743900586163818,0.47161567837178847,0.2174724461955784
1451,0.0015578698227600059,0.0013654869009565595,0.003952339688602512,0.0011330352558869639
1452,2.21962086642697,2.0657334472483173,0.94051160124051,1.068454213376504
1453,0.21024830357984245,0.28118255616817056,0.26044507285088925,0.2174724461955784
1458,0.1591366189668806,0.3048137782931614,0.10359619166158916,0.28479362431619554
1462,0.3187371096303831,0.2899628097534788,0.20421400728678876,0.046802740725732685
1465,0.2927685650789141,0.30527761491938327,0.2989885463239485,0.2174724461955784
1469,0.27569471689189595,0.2540869073256405,0.34898529776867065,0.2174724461955784
1475,0.5518174634560944,0.5712129853171976,0.3908579489244189,0.2174724461955784
1483,0.35498214431301744,0.38284611583801914,0.3845592150845926,0.2174724461955784
1485,0.3937242523323475,0.2665410335210482,0.3000305318974068,0.2174724461955784
1488,0.06942085228757916,0.07436466465899737,0.22550095407297271,0.2174724461955784
1490,0.2908558391944884,0.2479820241734105,0.2521409034851446,0.2174724461955784
1498,0.32223759293433457,0.30633378407197676,0.4377334488253084,0.6141239188463498
1514,0.5876933849275477,0.5320823719366604,0.644006526778495,0.6141239188463498
1518,0.24218691981460536,0.27053481528308015,0.1945216470306909,0.2174724461955784
1524,0.9746971667214323,1.0731148213183006,0.9153164501754285,1.068454213376504
1525,0.609951129078135,0.9531530815042561,0.5667727677352645,1.068454213376504
1534,0.012933501750541294,0.008303560610005149,0.004170764852037428,0.0011330352558869639
1537,0.21833560938249158,0.34181234868105015,0.18228098912891585,0.28479362431619554
1542,0.19044098259073938,0.21747244619557862,0.1945216470306909,0.2174724461955784
1547,1.2768214633218948,1.1429526117392426,1.342947984651499,1.6477845079066584
1550,0.23357313976918448,0.2682575717135581,0.19946980553863616,0.28479362431619554
1558,0.002314797398616675,0.010944558508163183,0.005969156221114069,0.08046332978604125
1561,0.17890232216895366,0.16857485315378087,0.2287798098465821,0.2174724461955784
1564,0.09076281282984365,0.0742725883211718,0.06817342796610557,0.046802740725732685
1574,0.17862085620983933,0.1834687391868279,0.1918962232174618,0.28479362431619554
1581,0.17867703967054382,0.21747244619557862,0.17989000648123343,0.2174724461955784
1582,0.4466133460985055,0.48288659830885783,0.5484069637770124,0.6141239188463498
1583,0.06922514581866142,0.07207630239986439,0.09853141030857167,0.28479362431619554
1589,0.4815648826937504,0.37361613282178224,0.45997997419200215,0.2174724461955784
1622,0.00013645494388668587,0.00691327411078784,1.957376567710458e-05,0.0011330352558869639
1626,0.37111667738232595,0.3885866186168138,0.3813564722662561,0.6141239188463498
1629,0.41315708450555944,0.4591618263953877,0.3349481673909924,0.2174724461955784
1630,0.3839252488141396,0.2634196123382523,0.2158427451266124,0.2174724461955784
1634,0.015036126324186962,0.0010430166132720012,0.0032842589995941084,0.0011330352558869639
1635,0.37658125743836485,0.4571335227060523,0.3073724496073677,0.2174724461955784
