subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,0.011892379333834828,0.014477231072946977,0.007361747869786473,0.011617483595682878
1016,1.7741979870047504,2.1899263772582267,2.0676395150891804,2.5849707770088566
1018,0.3556209438132048,0.3661139257344365,0.39898123840508404,0.4124408368890961
1026,0.5202486881819709,0.4487146428308288,0.4640563732350202,0.4124408368890961
1030,0.44001933587220116,0.43668398008407455,0.4314849647302038,0.4124408368890961
1033,0.24188351476599787,0.129406316035597,0.30972223431571577,0.15383305245795836
1037,0.010040789302642733,0.0150537890883603,0.008277524275001004,0.011617483595682878
1042,0.41097327224864827,0.4124408368890961,0.3703910114647184,0.4124408368890961
1045,0.20903642492928862,0.3416737397989303,0.2594995640704811,0.4124408368890961
1046,0.7973200605175661,0.8113382806504277,0.3921447775152267,0.4124408368890961
1047,0.342592283722666,0.5713074768198954,0.1564931693157092,0.4124408368890961
1066,0.3234402683235533,0.3950653621652241,0.31168899341521605,0.3694019147334074
1071,0.12199481144690931,0.1286886456754104,0.168272644954354,0.15383305245795836
1072,0.03967237609711551,0.02022526802682062,0.04519525372982428,0.02022526802682062
1074,0.0012102910517626383,0.01278850944275291,0.0003837416464982269,0.011617483595682878
1075,7.174942628924917,6.873057176239103,7.150816555816041,6.800539639284304
1079,0.018636002050864558,0.0355593943415382,0.007370685890952145,0.02022526802682062
1085,0.000619616061696374,0.003986462661304632,0.008851664839576565,0.02022526802682062
1091,0.29041321797412917,0.3229942308475809,0.3663528934085718,0.4124408368890961
1094,0.35571419027978207,0.38873072267480785,0.3707343738649316,0.4124408368890961
1101,0.023819332962820676,0.06184886644908602,0.039141780805190166,0.12800969916454513
1107,0.47746401506082065,0.3932655779292235,0.42792731687181756,0.3694019147334074
1120,0.1147516386616632,0.1277144027314315,0.010769099368864323,0.02022526802682062
1134,0.02780583614233855,0.05615296552256813,0.000516281749434719,0.011617483595682878
1139,0.21669503040620922,0.19493581857636094,0.44629495936046326,0.4124408368890961
1141,1.9954395969390244,2.364906047498165,1.454876722177191,1.8435785614399942
1150,0.4560485925002804,0.4124408368890961,0.4617399314149147,0.4124408368890961
1158,0.43457218524734786,0.45254500693491995,0.34416261621884037,0.4124408368890961
