subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,2.2833348699299245,2.799841403219429,2.1849203469139242,2.850180340038658
1016,0.018702698698198548,0.09369927035502602,0.03421730189266427,0.19206105784302116
1018,0.20410530751386993,0.2657685038962941,0.23142293397098262,0.3155656320865118
1026,0.3198480852398248,0.387225568093617,0.27478991549876686,0.3155656320865118
1030,0.40633702938827637,0.4391467435911927,0.367707468016075,0.3155656320865118
1033,0.7122479448416161,0.4675527565465542,0.5341462296565723,0.3155656320865118
1037,0.2782486384673264,0.3559750002863668,0.25853897037089774,0.3155656320865118
1042,0.3147844906483343,0.3155656320865118,0.38811948446646216,0.3155656320865118
1045,0.29544466571381034,0.32535229941661337,0.3209998568036877,0.3155656320865118
1046,3.262089174374297,3.03480827641648,3.3384639331446713,3.7568041964777854
1047,0.3894759080872508,0.5204774221715517,0.2695595061977447,0.3155656320865118
1066,0.03882746342345356,0.0919515754509393,0.043097675531763364,0.09718948852563912
1071,0.1775996903300345,0.18706933535778913,0.12021250532890694,0.19206105784302116
1072,0.2859565511208273,0.3155656320865118,0.3138301814296322,0.3155656320865118
1074,0.24552876530247505,0.384017825120124,0.2622335516399826,0.47368491428214854
1075,0.3791638840532992,0.3450867744298055,0.2952742137104351,0.3155656320865118
1079,0.0064886131286872,0.01214875380846215,0.014961901290390583,0.00381334496476647
1085,0.3462001535882188,0.22961459820176774,0.48147816975189767,0.3155656320865118
1091,0.3799931903677256,0.29416634445881723,0.4273530230341117,0.3155656320865118
1094,0.1371394300584498,0.3330145204182642,0.11677018125028778,0.3155656320865118
1101,0.747620906004895,1.5862776188613994,0.8780585618759964,2.0685564835995307
1107,0.24500359524937063,0.3252789254566014,0.2776247138908828,0.3155656320865118
1120,0.15864552997049286,0.09388398465285455,0.23792163313450757,0.19206105784302116
1134,0.16298469413540637,0.1949649975564919,0.2604756460160872,0.3155656320865118
1139,0.023146758332017275,0.02611902153021031,0.1270430689665086,0.09718948852563912
1141,2.690216759080014,2.695914027776594,2.0188208779843326,2.0685564835995307
1150,2.565290636982349,2.850180340038658,2.560067869465189,2.850180340038658
1158,0.2669992844885552,0.3565633895140927,0.24278803600802018,0.3155656320865118
1162,0.4289459346648216,0.3263686418726632,0.49129437807923065,0.3155656320865118
1168,0.029229573846929924,0.13189000071072962,0.03343067197453758,0.19206105784302116
1172,0.31684252784400285,0.2641846463202814,0.4160945732890977,0.3155656320865118
1178,0.07275931443924354,0.11715786602568785,0.051667000956085916,0.09718948852563912
1181,0.2560622178356701,0.1681463411831723,0.2643850339619194,0.19206105784302116
1197,0.49022996106997796,0.5053644806509421,0.3723974907678704,0.3155656320865118
1202,0.13219044160753285,0.10747576456034315,0.2136701309120293,0.19206105784302116
1210,0.41883305741291815,0.2788314951734645,0.6556256730064856,0.47368491428214854
1221,0.08248730376873985,0.10655627879173223,0.07431933375964497,0.09718948852563912
