subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,0.12111725558527675,0.1575847816237269,0.10921648899834588,0.13250364984771848
1016,0.48783853392109056,0.5617969650588845,0.6431692045892443,0.7849773801454419
1018,0.5377693544171469,0.6798518026543574,0.5838643606208042,0.7465141577286291
1026,0.9648053698013367,0.8028105236174274,0.8369988109818367,0.7465141577286291
1030,1.0890292762520801,0.8899317061668268,0.9864876054323353,0.7465141577286291
1033,0.47685353246996853,0.39091571145134935,0.4386635877820232,0.3770089037881738
1037,0.16934687127337686,0.16066121113777032,0.1473113448480117,0.13250364984771848
1042,0.011168128163998921,0.018493141966807878,0.0025158043341985364,0.018493141966807878
1045,0.5498730268029298,0.7711147120421412,0.572911522878501,0.7465141577286291
1046,0.9127360705039976,1.0429405818570934,0.7079540242118418,0.7465141577286291
1047,2.717625445075631,2.255643681031288,3.035135806325227,2.676461618324076
1066,0.6968183411307926,0.8082737202539094,0.6618223354510854,0.7849773801454419
1071,0.030099053682070272,0.01296847980493469,0.0320829979333499,0.018493141966807878
1072,0.770223447015385,0.7465141577286291,0.8366699399357448,0.7465141577286291
1074,0.1284298765830362,0.14964683490334266,0.10781190201644594,0.14898788802635257
1075,1.492630792274161,1.2177470362348497,1.5599601972612258,1.2904721262049867
1079,0.16262981967118464,0.2129814554159221,0.10340664365247369,0.13250364984771848
1085,0.00685253438282963,0.010755870484674298,0.011003816923869095,0.012998395907263179
1091,0.010995055448602627,0.0028791695882071622,0.0004453880280958685,0.012998395907263179
1094,0.664999528341605,0.7245646509127424,0.6959046536178799,0.7465141577286291
1101,0.22195753440226093,0.2772931387448891,0.15688372906021034,0.13250364984771848
1107,0.043299318163520416,0.009108609226929744,0.04303146445665555,0.018493141966807878
1120,0.13061416025181186,0.21539866207030034,0.06633883032048764,0.13250364984771848
1134,0.7741303390027598,0.7121730264719953,0.8260908405151892,0.7465141577286291
1139,0.029236524255970425,0.04955138514737219,0.1205041752141031,0.13250364984771848
1141,6.480363420909829,6.4146970361510265,5.543651080114312,5.6929458565027105
1150,0.6953119378547012,0.7465141577286291,0.7281321673104952,0.7465141577286291
1158,0.8920034537001141,0.7541529390530107,0.8845474549802178,0.7465141577286291
1162,3.111366196948485,3.4273126530733578,3.20788317259213,3.5569563643836206
1168,0.0005466652072503668,0.010494948018714026,0.0031619109550733563,0.018493141966807878
1172,0.7911322197126668,0.6914647501825902,0.8973303439396816,0.7465141577286291
1178,1.0936417445352897,0.9065019605243672,0.7927382967012959,0.7465141577286291
1181,0.38682105932518795,0.43207389585709144,0.385697062361633,0.3770089037881738
1197,0.18401757991650292,0.1788480550561934,0.3860120639542329,0.4044826340858973
1202,0.16187628244228205,0.16807000849942927,0.12969621172523826,0.13250364984771848
1210,0.06504834208590735,0.05411843258020198,0.014208395969780916,0.012998395907263179
1221,0.6133770945111696,0.8066294699133901,0.5706003767260112,0.7465141577286291
1223,0.16139682428189983,0.2559147744619185,0.2665579276043636,0.3770089037881738
1230,0.028161139774818593,0.050120060298753134,0.058326825272441464,0.14898788802635257
1244,0.0010100311679598303,0.0025603519900909226,0.014128372410445292,0.012998395907263179
1252,0.003605311461945063,0.0006684311046809558,0.00033082801827250024,0.018493141966807878
1279,0.9670295624702469,0.8809410046774111,0.9425142105679905,0.7465141577286291
1296,0.4688364856381069,0.4057068132976813,0.4847379523771105,0.4044826340858973
1298,0.36812166689159326,0.5313741249643468,0.26482026396427044,0.3770089037881738
1314,6.785053077104915,6.948440602562255,6.6203342546064725,6.948440602562255
1318,0.0017502004749689324,0.024377071731704673,0.0024857162233481007,0.012998395907263179
1319,0.23794787772980058,0.310110554141427,0.2545876355296157,0.4044826340858973
1321,0.23997878863104166,0.20936978125655656,0.16004329849934618,0.13250364984771848
1323,0.6037239834348317,0.6848465413525717,0.6601529649288997,0.7465141577286291
1327,0.4891374548092691,0.3770190701829501,0.44220962508152195,0.3770089037881738
1330,0.5565791671292731,0.3770089037881738,0.6018040527118963,0.3770089037881738
1332,3.160880165019504e-05,0.013886032518201731,0.0001422740541521929,0.012998395907263179
1335,0.003753819957070919,0.015455856372363748,0.0012350460462535588,0.012998395907263179
1338,0.0050293049503677785,0.0007267829955771986,0.002153205656454883,0.018493141966807878
1343,4.213617596666631,4.169041136466746,4.57954341964442,4.562451110443165
1363,0.530937050166033,0.7429443385449946,0.5666246804255933,0.7465141577286291
1365,0.023659727256240215,0.018493141966807878,0.01216529087155514,0.018493141966807878
1368,0.12810959915653167,0.13250364984771848,0.1367253016168277,0.13250364984771848
1380,0.3888706088067321,0.31105142052962237,0.48686746496870037,0.3770089037881738
1382,4.144301202915664e-05,0.02122190622881381,7.533731954197282e-06,0.012998395907263179
1384,0.004915516089108571,0.0009876830261908536,2.4276032273739883e-05,0.012998395907263179
1403,0.06863378306865284,0.1422782228380717,0.06831006544320979,0.13250364984771848
1405,0.29434438240472044,0.3418189103202267,0.33295432875399195,0.3770089037881738
1421,0.3002038959781737,0.485336945598358,0.23310213463980123,0.3770089037881738
1442,0.9964547687754981,1.180191535906085,1.16234879661785,1.2904721262049867
1445,0.22092032243982332,0.3732787137852821,0.2482711014044099,0.3770089037881738
1446,0.10769225146966095,0.13250364984771848,0.12684245173310546,0.13250364984771848
1447,1.0972176555760051,1.0760195514014341,0.7738057902726608,0.7465141577286291
1451,0.04976315705267646,0.014164226509195988,0.04147254008547038,0.018493141966807878
1452,0.9349616350608131,0.684717675914914,0.9873769856329377,0.7849773801454419
1453,0.0003528161212562307,0.017012174471314163,3.1635850230391105e-07,0.012998395907263179
1458,0.22339598323287618,0.17147629103178877,0.15783396261211988,0.14898788802635257
1462,0.5734877525147748,0.5342684978165944,0.4333976915643417,0.3770089037881738
1465,0.6956438304746128,0.5776023063957032,0.4929346089501129,0.3770089037881738
1469,0.43715809567642605,0.3988961793300008,0.41824326840523357,0.4044826340858973
1475,0.37340767212998494,0.2908641897307916,0.39401244540791464,0.3770089037881738
1483,0.6363892504599922,0.583403240970359,0.39264021749408345,0.3770089037881738
1485,0.001150066565006274,0.00028379811997763436,0.0197122050205652,0.018493141966807878
1488,0.32822549046096094,0.4330254056558685,0.24666293143270024,0.3770089037881738
1490,0.2647550759402538,0.2220935131821483,0.19242749319627203,0.14898788802635257
1498,0.443820354389673,0.5180797855250868,0.3236845882852739,0.3770089037881738
1514,0.013064337102605631,0.010781284959422545,0.019755740070982387,0.018493141966807878
1518,1.3818736178246311,1.132859949948382,1.5490765843960255,1.2904721262049867
1524,0.05552085119495075,0.043764154777585516,0.03663884418699311,0.018493141966807878
1525,0.6797287974899584,0.8177558986109672,0.6163530878477976,0.7849773801454419
1534,9.610788729397284e-05,0.011347212589809865,0.0008306153768135146,0.012998395907263179
1537,10.228683217950264,10.280080092644312,9.70998414799354,9.834430094681345
1542,0.5565952304438503,0.7465141577286291,0.5706003767260112,0.7465141577286291
1547,1.5141430027258267,1.5071745724019476,1.868566920291233,1.9209668722645314
1550,0.015511394743574483,0.02184925388254141,0.004767198096498961,0.012998395907263179
1558,0.13149231979148443,0.0706821417817756,0.051650099629341306,0.012998395907263179
1561,0.5048593542002429,0.6021923012410362,0.6694103143462079,0.7465141577286291
1564,0.42508724608401566,0.44059989176978875,0.3363494649513518,0.3770089037881738
1574,0.27010936451507717,0.22684034630218702,0.4499606928567718,0.4044826340858973
1581,0.5673628982284666,0.7465141577286291,0.5772133188196725,0.7465141577286291
1582,0.02391139523514019,0.010038005564838715,0.03337327251990555,0.018493141966807878
1583,0.09540348030637028,0.05841949627820876,0.03882887282869394,0.012998395907263179
1589,0.01684961616186461,0.01813999939709775,0.024832651517407853,0.012998395907263179
1622,0.002052415460056252,0.0001482128589348354,0.007082180389802907,0.018493141966807878
1626,0.019806271670353648,0.010203733344760359,0.017714379975995297,0.018493141966807878
1627,0.7047688772085642,0.7397120026722865,0.6814168525576023,0.7465141577286291
1629,0.91270826071318,1.0142592859851514,0.6601529649288997,0.7465141577286291
1630,0.14318977724794385,0.18237591956734525,0.08046831160353504,0.13250364984771848
1634,0.0010933922955624921,0.01442558612127996,0.00032475329841167455,0.012998395907263179
1635,0.7826337001983911,0.8206490990134034,0.6376569131181886,0.7465141577286291
1652,0.39908149277516386,0.34894813589649665,0.46011655349295594,0.4044826340858973
1656,0.10111924019274408,0.16303953720097106,0.06860620845503625,0.13250364984771848
1668,0.0026375912060686833,0.0019157768999923345,0.006043159527743069,0.018493141966807878
1671,0.040637722758194925,0.10566617496841794,0.06975418491261208,0.13250364984771848
1676,1.1474543918447464,1.2904721262049867,1.1137867618467425,1.2904721262049867
1682,0.024830468902376796,0.012820566542833822,0.02227300641972358,0.018493141966807878
1684,0.22654145064895384,0.2870471390131255,0.33049813987362076,0.4044826340858973
1686,0.55845640901584,0.7353049768737653,0.7198665723976497,0.7465141577286291
1687,1.3279753508567076,1.3270524669643189,1.2315528913011136,1.2904721262049867
1696,0.035204509717446236,0.028469271787677334,0.01615439317479251,0.018493141966807878
1710,0.5106280549222001,0.4960759506758942,0.3948097764033933,0.3770089037881738
1713,1.1358526124272155,1.0758284961265767,1.404982826005062,1.2904721262049867
1714,1.231324227330356,1.0203310467328481,0.9639534714198335,0.7465141577286291
1722,0.06493428923425305,0.03730243197747981,0.04855196974909774,0.018493141966807878
1724,0.04653890273833888,0.05030116834994015,0.0022888500706564115,0.018493141966807878
1732,0.09865083473633181,0.07914876014712872,0.183846108839437,0.14898788802635257
1736,0.626297626612722,0.8138577351279328,0.664018052296365,0.7465141577286291
1737,0.2599335583063035,0.4044826340858973,0.24239586096968835,0.4044826340858973
1739,0.9062008466564276,0.7853837894345752,0.9728738965131375,0.7849773801454419
1747,1.5705239667390767,1.7431033982056823,1.7104662460668472,1.9209668722645314
1749,0.5865450739696201,0.7114250641905222,0.646295637226494,0.7465141577286291
1752,0.15816174389322155,0.19430380345758164,0.10781190201644594,0.14898788802635257
