subject,sq_err_full,sq_err_driving,sq_err_demo,sq_err_baseline
1010,0.018690643948894633,0.0245430987877026,0.016213198003773268,0.016093773536798413
1016,0.05525649502305598,0.0012426990289667644,0.035187569896333745,0.016093773536798413
1018,0.5108544891687078,0.7496351623114473,0.5149828836285034,0.762371298877588
1026,0.8701798395972002,0.7961871405180975,0.7999768370953974,0.762371298877588
1030,0.2053638452258514,0.09464974877734911,0.20910307601055964,0.07460478367311446
1033,0.06131947450085834,0.00033958300733202465,0.07665753692771869,0.005349278604956363
1037,0.21863830276817536,0.28578850204326844,0.1726414869896309,0.2238602887412727
1042,1.3303389947951303,1.1516268039457462,1.576739710213765,1.1516268039457462
1045,0.6399344259611147,1.1323572974125897,0.6657042142344467,1.1516268039457462
1046,1.0801302201890666,1.4596746046560163,0.9970344477613576,1.1516268039457462
1047,0.012129179721291773,0.011308258801695122,0.019040997898724116,0.005349278604956363
1066,0.0894857900118558,0.06598572742251668,0.10389489930691903,0.07460478367311446
1071,0.00741621960578223,0.012974777727293054,0.012432833273609516,0.005349278604956363
1072,1.3373564476507511,1.1516268039457462,1.432322854254511,1.1516268039457462
1074,0.11330571195299477,0.22071396052708497,0.09684308693183455,0.2775827634004825
1075,0.21703017469411573,0.3680368535688339,0.24169950244686664,0.45311579380942985
1079,5.5782730519455544e-05,0.063045347758902,0.01234339909375166,0.005349278604956363
1085,0.10020061841238681,0.05427186792487555,0.08743340589679782,0.07460478367311446
1091,0.03509677904248926,0.00590155876707922,0.010681274315463923,0.005349278604956363
1094,0.3628629446474126,0.6633650223607909,0.40671061885741217,0.762371298877588
1101,0.000743071661984022,0.025980465888060886,0.036350512016069356,0.2775827634004825
1107,0.02041761422320512,0.012704689188568503,0.03554229527228141,0.005349278604956363
1120,0.024248441731505577,0.10363842335282189,0.010946653778037023,0.07460478367311446
1134,0.06900626251609975,0.027037656007735587,0.02764783081797958,0.005349278604956363
1139,0.15235535538716655,0.18188183942973996,0.305584586096237,0.45311579380942985
1141,2.0773403255904284,2.642393822454871,1.467427507375501,1.7605607431278503
1150,1.3482514540538073,1.1516268039457462,1.3925477114781064,1.1516268039457462
1158,0.005265524019576992,9.813430397071441e-05,0.011637526772286827,0.005349278604956363
1162,0.14514755644207772,0.1915970385480837,0.18378949735701183,0.2775827634004825
1168,0.12848330376941217,0.023950385477733732,0.03482843724864668,0.016093773536798413
1172,0.6591976527638913,0.45184370688502523,0.7854589854416986,0.45311579380942985
1178,0.29050370056349034,0.3298251466353533,0.18361080170665695,0.2238602887412727
1181,0.5307753485054723,0.862124279311313,0.5537865848987203,0.762371298877588
1197,1.6803284115021866,1.9901659940134828,1.0493147719834426,1.1516268039457462
1202,0.06995940144992714,0.021874877511353155,0.07700235637416204,0.016093773536798413
1210,0.4496217931111723,0.6455533659363737,0.31691338535886315,0.45311579380942985
1221,0.8257895562560177,1.193553744767074,0.8105292572029306,1.1516268039457462
1223,0.30418565546431076,0.188311840842657,0.22852668461232523,0.10683826846864032
