subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1018,8.0,0.10541949621661804,393.94545454545454,8.0,0.11577698575340399,717.1745454545455,0.010357489536785947
1026,2.0,0.3023558282832847,373.74363636363637,2.0,0.31842464679521587,606.0645454545455,0.01606881851193115
1030,4.0,0.36205290783885574,313.1381818181818,4.0,0.4726007566599699,555.5600000000001,0.11054784882111418
1033,8.0,1.5270827368593198,393.94545454545454,8.0,1.322327877619499,717.1745454545455,-0.20475485923982073
1046,1.0,0.16996347197050224,313.1381818181818,1.0,0.4494372737038647,484.8536363636364,0.27947380173336245
1047,4.0,0.0511141581554894,313.1381818181818,4.0,0.09406129415179332,555.5600000000001,0.04294713599630392
1056,2.0,0.18402661935935874,373.74363636363637,2.0,0.1626630048997435,606.0645454545455,-0.021363614459615238
1066,8.0,0.35505349883621556,393.94545454545454,8.0,0.3025480271449383,717.1745454545455,-0.05250547169127728
1071,5.0,0.5694596976866811,242.4318181818182,5.0,0.33463426715879396,494.9545454545455,-0.23482543052788718
1072,0.0,0.3365676643721631,454.5509090909091,0.0,0.2535841494615067,636.3672727272727,-0.08298351491065642
1074,1.0,0.37002235153677643,313.1381818181818,1.0,0.30134449438713795,484.8536363636364,-0.06867785714963848
1075,2.0,0.07797505640395834,373.74363636363637,2.0,0.049283037271246666,606.0645454545455,-0.028692019132711674
1079,7.0,0.03376263429476368,252.53272727272727,7.0,0.0019229270676720139,515.1563636363636,-0.03183970722709167
1085,5.0,0.16808916171325217,242.4318181818182,5.0,0.15936123686631629,494.9545454545455,-0.00872792484693588
1089,1.0,0.13990672001829624,313.1381818181818,1.0,0.30117724181281286,484.8536363636364,0.16127052179451662
1091,3.0,0.0505841746983738,404.04636363636365,3.0,0.0903650601417324,535.3581818181818,0.0397808854433586
1094,5.0,0.18054212350960458,242.4318181818182,5.0,0.15650663928612973,494.9545454545455,-0.024035484223474846
1101,2.0,2.3807989330488737,373.74363636363637,2.0,2.1984854517061017,606.0645454545455,-0.18231348134277203
1104,2.0,0.16125226206886684,373.74363636363637,2.0,0.1213729509091635,606.0645454545455,-0.039879311159703335
1107,4.0,7.436568813766427,313.1381818181818,4.0,6.994073348528005,555.5600000000001,-0.4424954652384221
1120,2.0,0.09292827998404213,373.74363636363637,2.0,0.15284358471061982,606.0645454545455,0.05991530472657769
1134,8.0,0.2971635546596697,393.94545454545454,8.0,0.34083829773535296,717.1745454545455,0.04367474307568325
1139,1.0,0.24865709058207272,313.1381818181818,1.0,0.1326871693260535,484.8536363636364,-0.11596992125601921
1141,1.0,16.26679068251522,313.1381818181818,1.0,17.65187777263322,484.8536363636364,1.3850870901179988
1158,9.0,0.2981429907294657,343.4409090909091,9.0,0.26301476126431295,666.6700000000001,-0.03512822946515276
1162,9.0,0.024287985286793004,343.4409090909091,9.0,0.016219261031791755,666.6700000000001,-0.008068724255001249
1168,8.0,0.4268049963427171,393.94545454545454,8.0,0.3829709548525511,717.1745454545455,-0.04383404149016601
1172,1.0,0.36235792312561393,313.1381818181818,1.0,0.31752784671504136,484.8536363636364,-0.04483007641057257
1181,7.0,0.3995294155453158,252.53272727272727,7.0,0.24787007206665534,515.1563636363636,-0.15165934347866045
1210,5.0,0.05926861794691688,242.4318181818182,5.0,0.13810704415738695,494.9545454545455,0.07883842621047008
1221,2.0,0.08779822222917953,373.74363636363637,2.0,0.11215969756595949,606.0645454545455,0.02436147533677996
1223,3.0,0.1023004488129856,404.04636363636365,3.0,0.050018608945571745,535.3581818181818,-0.05228183986741385
1230,5.0,0.21821782850394322,242.4318181818182,5.0,0.1074460239081053,494.9545454545455,-0.11077180459583792
1252,0.0,0.029003615365049716,454.5509090909091,0.0,0.05943999555956106,636.3672727272727,0.030436380194511344
1279,3.0,22.686018087168293,404.04636363636365,3.0,22.177815636079487,535.3581818181818,-0.5082024510888061
1296,5.0,0.19895509286915125,242.4318181818182,5.0,0.13385937536310066,494.9545454545455,-0.06509571750605059
1298,4.0,0.09195665625139454,313.1381818181818,4.0,0.34290328327454883,555.5600000000001,0.2509466270231543
1314,1.0,0.05712732240562619,313.1381818181818,1.0,0.11065381819962299,484.8536363636364,0.0535264957939968
1318,6.0,0.1088918324659736,282.8354545454546,6.0,0.047150414612255616,555.5600000000001,-0.061741417853717985
1319,2.0,0.9282165707655805,373.74363636363637,2.0,0.7958131996841732,606.0645454545455,-0.13240337108140732
1321,2.0,0.24197003963627114,373.74363636363637,2.0,0.2789136868742457,606.0645454545455,0.03694364723797458
1323,1.0,0.14951965878817602,313.1381818181818,1.0,0.11732395942450798,484.8536363636364,-0.03219569936366805
1327,4.0,0.31775919712828354,313.1381818181818,4.0,0.15250061681462548,555.5600000000001,-0.16525858031365806
1330,3.0,0.4865758718609936,404.04636363636365,3.0,0.6254757215766247,535.3581818181818,0.13889984971563107
1332,6.0,0.0017396417688677367,282.8354545454546,6.0,0.02771135013782062,555.5600000000001,0.025971708368952882
1335,4.0,0.1945140862669647,313.1381818181818,4.0,0.2281425055998909,555.5600000000001,0.03362841933292621
1338,7.0,0.14056745374944324,252.53272727272727,7.0,0.16351589896949023,515.1563636363636,0.022948445220046992
1343,2.0,0.1992659597440885,373.74363636363637,2.0,0.30032955142368795,606.0645454545455,0.10106359167959944
1363,2.0,0.0007958213436033749,373.74363636363637,2.0,0.006706764191775879,606.0645454545455,0.005910942848172503
1365,6.0,0.39587513373729477,282.8354545454546,6.0,0.15504518494204103,555.5600000000001,-0.24082994879525374
