subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1018,8.0,0.7718944468778224,171.72545454545454,8.0,0.7637468259146655,434.34909090909093,-0.00814762096315691
1026,2.0,0.2795950389911931,181.82636363636362,2.0,0.3123996180265696,262.63363636363636,0.032804579035376535
1030,4.0,0.19218225725587504,181.82636363636362,4.0,0.35844366833230534,262.63363636363636,0.1662614110764303
1033,8.0,0.0015122264237769128,171.72545454545454,8.0,1.117298044901552e-05,434.34909090909093,-0.0015010534433278974
1046,1.0,0.11938227642768962,222.23000000000002,1.0,0.5852986657479986,313.1381818181818,0.465916389320309
1047,4.0,1.957118413404709,181.82636363636362,4.0,1.5437531155148974,262.63363636363636,-0.4133652978898117
1056,2.0,0.024044281766778853,181.82636363636362,2.0,0.02110138910990092,262.63363636363636,-0.002942892656877933
1066,8.0,1.1540705687090567,171.72545454545454,8.0,1.2003184006239556,434.34909090909093,0.046247831914898896
1071,5.0,0.05276018136185305,202.02818181818182,5.0,0.01388759767720868,373.74363636363637,-0.03887258368464437
1072,0.0,1.2176315926011856,272.73454545454547,0.0,1.1968119905414691,464.6518181818182,-0.020819602059716447
1074,1.0,0.07000899215739258,222.23000000000002,1.0,0.15088417878772206,313.1381818181818,0.08087518663032948
1075,2.0,2.4673034938732683,181.82636363636362,2.0,2.55464865201186,262.63363636363636,0.08734515813859156
1079,7.0,0.6495177840583221,181.82636363636362,7.0,0.42055257355020403,353.5418181818182,-0.22896521050811802
1085,5.0,0.8731247983598999,202.02818181818182,5.0,0.6105946251817063,373.74363636363637,-0.2625301731781936
1089,1.0,0.042135826084656144,222.23000000000002,1.0,0.11191916325767369,313.1381818181818,0.06978333717301755
1091,3.0,0.48561487462211844,252.53272727272727,3.0,0.329945393692553,434.34909090909093,-0.15566948092956545
1094,5.0,1.0323806041593213,202.02818181818182,5.0,0.9650451027446628,373.74363636363637,-0.0673355014146585
1101,2.0,0.29190186014464686,181.82636363636362,2.0,0.18483076703414603,262.63363636363636,-0.10707109311050084
1104,2.0,0.263184271572237,181.82636363636362,2.0,0.1562136046529712,262.63363636363636,-0.1069706669192658
1107,4.0,0.48615077228803333,181.82636363636362,4.0,0.5034307547322968,262.63363636363636,0.017279982444263486
1120,2.0,0.11979973641029266,181.82636363636362,2.0,0.0003817119095395063,262.63363636363636,-0.11941802450075316
1134,8.0,0.00011286489946782198,171.72545454545454,8.0,0.056340145633915796,434.34909090909093,0.05622728073444797
1139,1.0,1.1952083190969194,222.23000000000002,1.0,0.7479258217442053,313.1381818181818,-0.4472824973527141
1141,1.0,5.138416815777299,222.23000000000002,1.0,6.107838709025094,313.1381818181818,0.9694218932477945
1158,9.0,0.9038569073234045,181.82636363636362,9.0,1.1260682497157324,373.74363636363637,0.22221134239232787
1162,9.0,1.7737636205214218,181.82636363636362,9.0,1.854056411039876,373.74363636363637,0.08029279051845428
1168,8.0,0.2982011880055138,171.72545454545454,8.0,0.5122050591711627,434.34909090909093,0.21400387116564884
1172,1.0,1.631880630864955,222.23000000000002,1.0,1.477469824933935,313.1381818181818,-0.15441080593101986
1181,7.0,0.5397940243089661,181.82636363636362,7.0,0.5030123124999808,353.5418181818182,-0.03678171180898526
1210,5.0,0.005605024307267339,202.02818181818182,5.0,0.015542871537499144,373.74363636363637,0.009937847230231805
1221,2.0,0.45325916337340477,181.82636363636362,2.0,0.6134778986917829,262.63363636363636,0.16021873531837816
1223,3.0,0.3880523314425723,252.53272727272727,3.0,0.21979343337721446,434.34909090909093,-0.16825889806535782
1230,5.0,0.302297430411339,202.02818181818182,5.0,0.4550748175381154,373.74363636363637,0.1527773871267764
1252,0.0,0.49125104334712255,272.73454545454547,0.0,0.6439634246640148,464.6518181818182,0.15271238131689224
1279,3.0,5.779203362833085,252.53272727272727,3.0,5.714216940500052,434.34909090909093,-0.06498642233303364
1296,5.0,0.08327766621012514,202.02818181818182,5.0,0.08823033578720936,373.74363636363637,0.0049526695770842205
1298,4.0,0.7478554252499043,181.82636363636362,4.0,0.8935578674120664,262.63363636363636,0.1457024421621621
1314,1.0,2.1101072790109097,222.23000000000002,1.0,2.462219723908897,313.1381818181818,0.3521124448979873
1318,6.0,0.905141106172295,212.1290909090909,6.0,1.043891987807039,414.14727272727276,0.13875088163474392
1319,2.0,1.5159007758910026,181.82636363636362,2.0,1.352758158825238,262.63363636363636,-0.1631426170657646
1321,2.0,0.029242099014810088,181.82636363636362,2.0,0.01225149232668757,262.63363636363636,-0.016990606688122516
1323,1.0,0.9340471217775111,222.23000000000002,1.0,0.7671263650199399,313.1381818181818,-0.16692075675757123
1327,4.0,0.33894218278948074,181.82636363636362,4.0,0.2487922048333403,262.63363636363636,-0.09014997795614044
1330,3.0,1.8026680166440765,252.53272727272727,3.0,1.9278501140005024,434.34909090909093,0.12518209735642594
1332,6.0,0.3551726297259936,212.1290909090909,6.0,0.43103394441062726,414.14727272727276,0.07586131468463364
1335,4.0,0.8493668968808994,181.82636363636362,4.0,0.6984866560259315,262.63363636363636,-0.15088024085496787
1338,7.0,0.0004554781228086748,181.82636363636362,7.0,0.08772383645140232,353.5418181818182,0.08726835832859364
1343,2.0,0.39887000600239425,181.82636363636362,2.0,0.6019852811846353,262.63363636363636,0.2031152751822411
1363,2.0,0.0008838882723914832,181.82636363636362,2.0,0.0026183858695052126,262.63363636363636,0.0017344975971137293
1365,6.0,1.6459418565874433,212.1290909090909,6.0,1.0750747294145402,414.14727272727276,-0.5708671271729031
