subject,fold_reduced,error_reduced,best_alpha_reduced,fold_full,error_full,best_alpha_full,diff
1018,8.0,0.06518587662350282,203.03353535353534,8.0,0.1310795030735651,187.88252525252523,0.06589362645006229
1026,2.0,0.004936200883669859,96.97646464646465,2.0,0.0003716590406666596,84.85565656565657,-0.004564541843003199
1030,4.0,0.9286806486228968,148.489898989899,4.0,1.0561450297385289,133.33888888888887,0.12746438111563207
1033,8.0,0.363507554673523,203.03353535353534,8.0,0.39832421391550094,187.88252525252523,0.03481665924197791
1046,1.0,0.7786505725225675,203.03353535353534,1.0,1.3006372605749403,142.42949494949494,0.5219866880523728
1047,4.0,0.17983352001563954,148.489898989899,4.0,0.11120026512431444,133.33888888888887,-0.0686332548913251
1056,2.0,0.7305900688184245,96.97646464646465,2.0,0.5898097884168765,84.85565656565657,-0.140780280401548
1066,8.0,0.01416443749323975,203.03353535353534,8.0,0.00606487859716398,187.88252525252523,-0.008099558896075769
1071,5.0,0.27221477529935056,200.00333333333333,5.0,0.08152590670383204,160.61070707070706,-0.19068886859551853
1072,0.0,1.0303700762670438,236.36575757575756,0.0,0.725535054767057,148.489898989899,-0.30483502149998676
1074,1.0,0.0001456351426389825,203.03353535353534,1.0,0.03211296086457868,142.42949494949494,0.0319673257219397
1075,2.0,0.2845682221003524,96.97646464646465,2.0,0.26968831241766494,84.85565656565657,-0.014879909682687431
1079,7.0,0.01852469976877061,212.1241414141414,7.0,0.11779175262558024,151.520101010101,0.09926705285680963
1085,5.0,0.0024094190709199707,200.00333333333333,5.0,0.0006989213093779685,160.61070707070706,-0.0017104977615420023
1089,1.0,3.585990613491589,203.03353535353534,1.0,2.7321232499728914,142.42949494949494,-0.8538673635186975
1091,3.0,0.002954866807897415,203.03353535353534,3.0,0.017758120208441672,124.24828282828283,0.014803253400544256
1094,5.0,0.7231181605024677,200.00333333333333,5.0,0.6675617791500419,160.61070707070706,-0.0555563813524258
1101,2.0,0.9527154941015443,96.97646464646465,2.0,0.6228944938910883,84.85565656565657,-0.329821000210456
1104,2.0,0.9552142289384031,96.97646464646465,2.0,0.8646625634382387,84.85565656565657,-0.09055166550016447
1107,4.0,0.4094527847260934,148.489898989899,4.0,0.6814575567790285,133.33888888888887,0.2720047720529351
1120,2.0,0.1459437339308139,96.97646464646465,2.0,0.350579023434402,84.85565656565657,0.2046352895035881
1134,8.0,0.010471581816790218,203.03353535353534,8.0,0.02226053063101132,187.88252525252523,0.011788948814221102
1139,1.0,0.22079323596685424,203.03353535353534,1.0,0.026113826318572543,142.42949494949494,-0.1946794096482817
1141,1.0,0.2873047689950383,203.03353535353534,1.0,0.02142966414694884,142.42949494949494,-0.26587510484808946
1158,9.0,0.4635241085260458,169.70131313131313,9.0,0.34372743367557784,106.06707070707071,-0.11979667485046797
1162,9.0,8.872792479378809,169.70131313131313,9.0,8.694115176302512,106.06707070707071,-0.17867730307629692
1168,8.0,0.5955599818619415,203.03353535353534,8.0,0.6527869633994544,187.88252525252523,0.05722698153751293
1172,1.0,0.7827781245046685,203.03353535353534,1.0,0.5942244760616286,142.42949494949494,-0.1885536484430399
1181,7.0,0.018121346927298027,212.1241414141414,7.0,0.04094125816772033,151.520101010101,0.022819911240422305
1210,5.0,0.10012837096740569,200.00333333333333,5.0,0.2108083187939528,160.61070707070706,0.1106799478265471
1221,2.0,0.6984954775923672,96.97646464646465,2.0,0.9035917070360501,84.85565656565657,0.2050962294436829
1223,3.0,0.7054539963105287,203.03353535353534,3.0,0.45085855801127867,124.24828282828283,-0.2545954382992501
1230,5.0,0.8684763115842216,200.00333333333333,5.0,0.564268944097882,160.61070707070706,-0.3042073674863396
1252,0.0,3.193535029373793,236.36575757575756,0.0,2.6072923923381164,148.489898989899,-0.5862426370356766
1279,3.0,2.991005135840354,203.03353535353534,3.0,3.7787548352707394,124.24828282828283,0.7877496994303854
1296,5.0,0.9414278912621881,200.00333333333333,5.0,1.106925378545167,160.61070707070706,0.16549748728297886
1298,4.0,0.3998041015495654,148.489898989899,4.0,0.5935221420497873,133.33888888888887,0.19371804050022184
1314,1.0,0.13507974580510335,203.03353535353534,1.0,0.2295653064912904,142.42949494949494,0.09448556068618705
1318,6.0,0.786037567276969,242.4261616161616,6.0,0.6844225804372638,178.7919191919192,-0.10161498683970527
1319,2.0,1.5072876148517822,96.97646464646465,2.0,1.485738779708726,84.85565656565657,-0.021548835143056166
1321,2.0,0.6082252068963855,96.97646464646465,2.0,0.5545428513233323,84.85565656565657,-0.05368235557305323
1323,1.0,0.7641332144307019,203.03353535353534,1.0,0.674111683016976,142.42949494949494,-0.09002153141372593
1327,4.0,0.5010315164932246,148.489898989899,4.0,0.5052764536446251,133.33888888888887,0.004244937151400507
1330,3.0,1.3436856790548135,203.03353535353534,3.0,1.4046606541856168,124.24828282828283,0.0609749751308033
1332,6.0,0.5141752517952612,242.4261616161616,6.0,0.7792528381901931,178.7919191919192,0.26507758639493184
1335,4.0,0.28735762756484373,148.489898989899,4.0,0.32660044142837735,133.33888888888887,0.03924281386353362
1338,7.0,0.12837698443769244,212.1241414141414,7.0,0.07202168106453333,151.520101010101,-0.05635530337315911
1343,2.0,1.9023090394884539,96.97646464646465,2.0,2.104485228964084,84.85565656565657,0.2021761894756302
1363,2.0,0.6689183615990726,96.97646464646465,2.0,0.6531929627540247,84.85565656565657,-0.015725398845047867
1365,6.0,1.039539290231435,242.4261616161616,6.0,0.6143053518356342,178.7919191919192,-0.4252339383958009
